latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE
2020-04-24,1994,756,choa chu kang nth 5,11,cck,40,0,0,0,0,0,40,0,0,HDB-CHOA CHU KANG,756,CHOA CHU KANG NORTH 5,HDB-CHOA CHU KANG,756 CHOA CHU KANG NORTH 5 HDB-CHOA CHU KANG SINGAPORE 680756,680756,18246.83297,41599.91828,1.3924877569999998,103.7456787,103.7456787
2020-04-24,1994,743,pasir ris st 71,16,prc,84,0,0,0,27,57,0,0,0,HDB-PASIR RIS,743,PASIR RIS STREET 71,HDB-PASIR RIS,743 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510743,510743,39378.68774,39920.11441,1.3772956459999999,103.9355644,103.9355644
2020-04-24,1994,345,tampines st 33,10,tap,90,0,0,0,45,45,0,0,0,HDB-TAMPINES,345,TAMPINES STREET 33,HDB-TAMPINES,345 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520345,520345,42350.50038,37114.20679,1.35191878,103.96226690000002,103.96226690000002
2020-04-24,1994,414,woodlands st 41,13,wl,64,0,0,0,20,44,0,0,0,HDB-WOODLANDS,414,WOODLANDS STREET 41,HDB-WOODLANDS,414 WOODLANDS STREET 41 HDB-WOODLANDS SINGAPORE 730414,730414,21330.599769999997,45516.230039999995,1.4279063230000002,103.7733879,103.7733879
2020-04-24,1994,261,boon lay dr,15,jw,70,0,0,0,0,70,0,0,0,BOON LAY CREST,261,BOON LAY DRIVE,BOON LAY CREST,261 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640261,640261,14041.75335,36414.67915,1.3455926999999999,103.7078953,103.7078953
2020-04-24,1994,755,pasir ris st 71,16,prc,76,0,0,0,39,37,0,0,0,HDB-PASIR RIS,755,PASIR RIS STREET 71,HDB-PASIR RIS,755 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510755,510755,39171.62567,39939.45302,1.377470617,103.93370379999999,103.93370379999999
2020-04-24,1994,343,tampines st 33,10,tap,99,0,0,0,54,45,0,0,0,HDB-TAMPINES,343,TAMPINES STREET 33,HDB-TAMPINES,343 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520343,520343,42240.2129,37114.150669999995,1.351918325,103.9612759,103.9612759
2020-04-24,1994,755,jurong west st 74,15,jw,100,0,0,0,58,42,0,0,0,HDB-JURONG WEST,755,JURONG WEST STREET 74,HDB-JURONG WEST,755 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640755,640755,13257.17383,36725.53543,1.3484035909999998,103.7008452,103.7008452
2020-04-24,1994,758,jurong west st 74,12,jw,70,0,0,0,48,22,0,0,0,HDB-JURONG WEST,758,JURONG WEST STREET 74,HDB-JURONG WEST,758 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640758,640758,13201.7596,36919.1948,1.350154946,103.70034720000001,103.70034720000001
2020-04-24,1994,760,choa chu kang nth 5,13,cck,72,0,0,0,12,60,0,0,0,HDB-CHOA CHU KANG,760,CHOA CHU KANG NORTH 5,HDB-CHOA CHU KANG,760 CHOA CHU KANG NORTH 5 HDB-CHOA CHU KANG SINGAPORE 680760,680760,18424.20278,41659.5526,1.3930271269999999,103.7472725,103.7472725
2020-04-24,1994,605,choa chu kang st 62,12,cck,52,0,0,0,0,0,52,0,0,HDB-CHOA CHU KANG,605,CHOA CHU KANG STREET 62,HDB-CHOA CHU KANG,605 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680605,680605,18010.617140000002,42221.177789999994,1.398106117,103.7435559,103.7435559
2020-04-24,1994,171,lor 1 toa payoh,23,tp,160,0,0,0,67,93,0,0,0,TOA PAYOH GREEN,171,LORONG 1 TOA PAYOH,TOA PAYOH GREEN,171 LORONG 1 TOA PAYOH TOA PAYOH GREEN SINGAPORE 310171,310171,29039.494310000002,34765.9437,1.3306853490000001,103.842659,103.842659
2020-04-24,1994,756,pasir ris st 71,16,prc,74,0,0,0,37,37,0,0,0,HDB-PASIR RIS,756,PASIR RIS STREET 71,HDB-PASIR RIS,756 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510756,510756,39130.31832,39977.63323,1.37781592,103.93333259999999,103.93333259999999
2020-04-24,1994,756,jurong west st 74,15,jw,112,0,0,0,42,70,0,0,0,HDB-JURONG WEST,756,JURONG WEST STREET 74,HDB-JURONG WEST,756 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640756,640756,13243.45117,36827.615439999994,1.3493267569999998,103.7007218,103.7007218
2020-04-24,1994,258,boon lay dr,15,jw,56,0,0,0,56,0,0,0,0,BOON LAY CREST,258,BOON LAY DRIVE,BOON LAY CREST,258 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640258,640258,14100.74175,36480.4052,1.346187129,103.7084253,103.7084253
2020-04-24,1994,758,pasir ris st 71,16,prc,74,0,0,0,37,37,0,0,0,HDB-PASIR RIS,758,PASIR RIS STREET 71,HDB-PASIR RIS,758 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510758,510758,39128.8663,39867.97775,1.376824237,103.9333195,103.9333195
2020-04-24,1994,759,pasir ris st 71,16,prc,74,0,0,0,37,37,0,0,0,HDB-PASIR RIS,759,PASIR RIS STREET 71,HDB-PASIR RIS,759 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510759,510759,39066.80286,39829.04973,1.37647221,103.93276180000001,103.93276180000001
2020-04-24,1994,773a,pasir ris st 71,5,prc,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,773A,PASIR RIS STREET 71,MULTI STOREY CAR PARK,773A PASIR RIS STREET 71 MULTI STOREY CAR PARK SINGAPORE 511773,511773,39416.90116,39624.40381,1.374621334,103.9359076,103.9359076
2020-04-24,1994,759,jurong west st 74,15,jw,84,0,0,0,42,42,0,0,0,HDB-JURONG WEST,759,JURONG WEST STREET 74,HDB-JURONG WEST,759 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640759,640759,13130.20118,36918.0889,1.350144909,103.6997042,103.6997042
2020-04-24,1994,586a,pasir ris st 53,5,prc,0,0,0,0,0,0,0,0,0,586A PASIR RIS STREET 53 SINGAPORE 511586,586A,PASIR RIS STREET 53,NIL,586A PASIR RIS STREET 53 SINGAPORE 511586,511586,40735.554019999996,39636.68677,1.374731875,103.9477566,103.9477566
2020-04-24,1994,759,choa chu kang nth 5,13,cck,54,0,0,0,0,0,54,0,0,HDB-CHOA CHU KANG,759,CHOA CHU KANG NORTH 5,HDB-CHOA CHU KANG,759 CHOA CHU KANG NORTH 5 HDB-CHOA CHU KANG SINGAPORE 680759,680759,18365.03613,41680.72596,1.393218591,103.7467408,103.7467408
2020-04-24,1994,253,choa chu kang ave 1,1,cck,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,253A,CHOA CHU KANG AVENUE 1,MULTI STOREY CAR PARK,253A CHOA CHU KANG AVENUE 1 MULTI STOREY CAR PARK SINGAPORE 681253,681253,18053.35829,39932.60921,1.3774091640000001,103.74394079999999,103.74394079999999
2020-04-24,1994,760a,jurong west st 74,6,jw,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,760A,JURONG WEST STREET 74,MULTI STOREY CAR PARK,760A JURONG WEST STREET 74 MULTI STOREY CAR PARK SINGAPORE 641760,641760,13184.706740000001,36857.15824,1.3495939019999998,103.700194,103.700194
2020-04-24,1994,760b,jurong west st 74,1,jw,0,0,0,0,0,0,0,0,0,HDB-JURONG WEST,760B,JURONG WEST STREET 74,HDB-JURONG WEST,760B JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 642760,642760,13181.60339,36804.58226,1.3491184230000002,103.70016609999999,103.70016609999999
2020-04-24,1994,760,jurong west st 74,15,jw,56,0,0,0,0,0,56,0,0,MULTI STOREY CAR PARK,760A,JURONG WEST STREET 74,MULTI STOREY CAR PARK,760A JURONG WEST STREET 74 MULTI STOREY CAR PARK SINGAPORE 641760,641760,13184.706740000001,36857.15824,1.3495939019999998,103.700194,103.700194
2020-04-24,1994,159,yung ping rd,20,jw,74,0,0,0,0,0,74,0,0,HDB-TAMAN JURONG,159,YUNG PING ROAD,HDB-TAMAN JURONG,159 YUNG PING ROAD HDB-TAMAN JURONG SINGAPORE 610159,610159,15654.30495,34611.48545,1.329285993,103.7223857,103.7223857
2020-04-24,1994,764,pasir ris st 71,15,prc,72,0,0,0,36,36,0,0,0,HDB-PASIR RIS,764,PASIR RIS STREET 71,HDB-PASIR RIS,764 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510764,510764,39266.83843,39810.7952,1.3763070469999998,103.9345593,103.9345593
2020-04-24,1994,259,boon lay dr,15,jw,56,0,0,0,56,0,0,0,0,BOON LAY CREST,259,BOON LAY DRIVE,BOON LAY CREST,259 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640259,640259,14124.14284,36406.01273,1.3455143619999999,103.7086356,103.7086356
2020-04-24,1994,601,elias rd,17,prc,56,0,0,0,0,0,56,0,0,ELIAS VIEW,601,ELIAS ROAD,ELIAS VIEW,601 ELIAS ROAD ELIAS VIEW SINGAPORE 510601,510601,40262.51695,39982.487069999996,1.377859365,103.9435062,103.9435062
2020-04-24,1994,874a,woodlands st 82,5,wl,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,874A,WOODLANDS STREET 82,MULTI STOREY CAR PARK,874A WOODLANDS STREET 82 MULTI STOREY CAR PARK SINGAPORE 731874,731874,23068.61615,47203.62891,1.4431668990000002,103.7890052,103.7890052
2020-04-24,1994,319,tampines st 33,10,tap,81,0,0,0,63,18,0,0,0,HDB-TAMPINES,319,TAMPINES STREET 33,HDB-TAMPINES,319 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520319,520319,41697.15182,36997.673839999996,1.350865206,103.95639609999999,103.95639609999999
2020-04-24,1994,875,woodlands st 82,12,wl,120,0,0,0,98,22,0,0,0,HDB-WOODLANDS,875,WOODLANDS STREET 82,HDB-WOODLANDS,875 WOODLANDS STREET 82 HDB-WOODLANDS SINGAPORE 730875,730875,23136.09986,47133.491389999996,1.442532613,103.78961170000001,103.78961170000001
2020-04-24,1994,764,jurong west st 74,15,jw,96,0,0,0,54,42,0,0,0,MULTI STOREY CAR PARK,764A,JURONG WEST STREET 74,MULTI STOREY CAR PARK,764A JURONG WEST STREET 74 MULTI STOREY CAR PARK SINGAPORE 641764,641764,13052.91192,36899.58905,1.349977565,103.6990097,103.6990097
2020-04-24,1994,333,tampines st 32,10,tap,52,0,0,0,0,0,52,0,0,HDB-TAMPINES,333,TAMPINES STREET 32,HDB-TAMPINES,333 TAMPINES STREET 32 HDB-TAMPINES SINGAPORE 520333,520333,42223.94331,37273.25306,1.353357195,103.9611297,103.9611297
2020-04-24,1994,157,yung loh rd,18,jw,96,0,0,0,28,68,0,0,0,HDB-TAMAN JURONG,157,YUNG LOH ROAD,HDB-TAMAN JURONG,157 YUNG LOH ROAD HDB-TAMAN JURONG SINGAPORE 610157,610157,15572.58069,34537.44176,1.3286163359999998,103.72165140000001,103.72165140000001
2020-04-24,1994,762a,jurong west st 75,5,jw,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,762A,JURONG WEST STREET 75,MULTI STOREY CAR PARK,762A JURONG WEST STREET 75 MULTI STOREY CAR PARK SINGAPORE 641762,641762,12931.52931,36795.804639999995,1.349038917,103.6979191,103.6979191
2020-04-24,1994,763,pasir ris st 71,15,prc,72,0,0,0,36,36,0,0,0,HDB-PASIR RIS,763,PASIR RIS STREET 71,HDB-PASIR RIS,763 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510763,510763,39237.87064,39771.772110000005,1.3759541480000002,103.934299,103.934299
2020-04-24,1994,763,jurong west st 75,1,jw,0,0,0,0,0,0,0,0,0,GEK POH SHOPPING CENTRE,763,JURONG WEST STREET 75,GEK POH SHOPPING CENTRE,763 JURONG WEST STREET 75 GEK POH SHOPPING CENTRE SINGAPORE 640763,640763,12973.74682,36763.2174,1.3487442319999998,103.6982984,103.6982984
2020-04-24,1994,42,circuit rd,18,gl,82,0,0,0,45,37,0,0,0,HDB-MACPHERSON,42,CIRCUIT ROAD,HDB-MACPHERSON,42 CIRCUIT ROAD HDB-MACPHERSON SINGAPORE 370042,370042,33895.57608,34341.8275,1.32684924,103.88629350000001,103.88629350000001
2020-04-24,1994,347a,ang mo kio ave 3,5,amk,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,347A,ANG MO KIO AVENUE 3,MULTI STOREY CAR PARK,347A ANG MO KIO AVENUE 3 MULTI STOREY CAR PARK SINGAPORE 561347,561347,29736.599510000004,38817.40842,1.367325322,103.8489231,103.8489231
2020-04-24,1994,80,lor 4 toa payoh,13,tp,75,0,0,0,51,24,0,0,0,HDB-TOA PAYOH,80,LORONG 4 TOA PAYOH,HDB-TOA PAYOH,80 LORONG 4 TOA PAYOH HDB-TOA PAYOH SINGAPORE 310080,310080,29691.4023,35272.17112,1.335263461,103.8485168,103.8485168
2020-04-24,1994,762a,pasir ris st 71,5,prc,0,0,0,0,0,0,0,0,0,762A PASIR RIS STREET 71 SINGAPORE 511762,762A,PASIR RIS STREET 71,NIL,762A PASIR RIS STREET 71 SINGAPORE 511762,511762,39132.23897,39780.13603,1.376029828,103.9333498,103.9333498
2020-04-24,1994,761,choa chu kang nth 5,13,cck,72,0,0,0,12,60,0,0,0,HDB-CHOA CHU KANG,761,CHOA CHU KANG NORTH 5,HDB-CHOA CHU KANG,761 CHOA CHU KANG NORTH 5 HDB-CHOA CHU KANG SINGAPORE 680761,680761,18487.8983,41665.16283,1.393077884,103.7478449,103.7478449
2020-04-24,1994,346,tampines st 33,10,tap,81,0,0,0,63,18,0,0,0,HDB-TAMPINES,346,TAMPINES STREET 33,HDB-TAMPINES,346 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520346,520346,42384.30869,37038.921930000004,1.3512379159999999,103.96257059999999,103.96257059999999
2020-04-24,1994,878,woodlands ave 9,12,wl,91,0,0,0,23,68,0,0,0,HDB-WOODLANDS,878,WOODLANDS AVENUE 9,HDB-WOODLANDS,878 WOODLANDS AVENUE 9 HDB-WOODLANDS SINGAPORE 730878,730878,23401.56488,47454.15189,1.4454325940000001,103.79199709999999,103.79199709999999
2020-04-24,1994,416,woodlands st 41,13,wl,64,0,0,0,20,44,0,0,0,HDB-WOODLANDS,416,WOODLANDS STREET 41,HDB-WOODLANDS,416 WOODLANDS STREET 41 HDB-WOODLANDS SINGAPORE 730416,730416,21372.01103,45567.44471,1.428369499,103.77376,103.77376
2020-04-24,1994,415,woodlands st 41,13,wl,64,0,0,0,20,44,0,0,0,HDB-WOODLANDS,415,WOODLANDS STREET 41,HDB-WOODLANDS,415 WOODLANDS STREET 41 HDB-WOODLANDS SINGAPORE 730415,730415,21399.64676,45516.216810000005,1.427906219,103.77400829999999,103.77400829999999
2020-04-24,1994,757,pasir ris st 71,16,prc,76,0,0,0,39,37,0,0,0,HDB-PASIR RIS,757,PASIR RIS STREET 71,HDB-PASIR RIS,757 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510757,510757,39157.83025,39907.0045,1.37717717,103.93357979999999,103.93357979999999
2020-04-24,1994,757,jurong west st 74,15,jw,98,0,0,0,42,56,0,0,0,HDB-JURONG WEST,757,JURONG WEST STREET 74,HDB-JURONG WEST,757 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640757,640757,13249.26998,36866.352289999995,1.3496770809999998,103.70077409999999,103.70077409999999
2020-04-24,1994,757,choa chu kang nth 5,13,cck,46,0,0,0,0,0,46,0,0,HDB-CHOA CHU KANG,757,CHOA CHU KANG NORTH 5,HDB-CHOA CHU KANG,757 CHOA CHU KANG NORTH 5 HDB-CHOA CHU KANG SINGAPORE 680757,680757,18273.03623,41639.753189999996,1.392848018,103.7459142,103.7459142
2020-04-24,1994,321,tampines st 33,10,tap,72,0,0,0,54,18,0,0,0,HDB-TAMPINES,321,TAMPINES STREET 33,HDB-TAMPINES,321 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520321,520321,41821.754,36979.29152,1.3506989059999999,103.9575157,103.9575157
2020-04-24,1994,606,choa chu kang st 62,12,cck,76,0,0,0,0,0,76,0,0,HDB-CHOA CHU KANG,606,CHOA CHU KANG STREET 62,HDB-CHOA CHU KANG,606 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680606,680606,18039.95741,42257.62317,1.398435726,103.7438196,103.7438196
2020-04-24,1994,330,yishun ring rd,12,ys,99,0,0,0,66,33,0,0,0,YISHUN RIVERGREEN,330,YISHUN RING ROAD,YISHUN RIVERGREEN,330 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760330,760330,29030.07854,45851.775819999995,1.430941645,103.84257480000001,103.84257480000001
2020-04-24,1994,360,tampines st 34,9,tap,75,0,0,0,35,40,0,0,0,HDB-TAMPINES,360,TAMPINES STREET 34,HDB-TAMPINES,360 TAMPINES STREET 34 HDB-TAMPINES SINGAPORE 520360,520360,42349.48483,37523.200560000005,1.355617565,103.9622579,103.9622579
2020-04-24,1994,874,woodlands st 82,12,wl,142,0,0,0,120,22,0,0,0,MULTI STOREY CAR PARK,874A,WOODLANDS STREET 82,MULTI STOREY CAR PARK,874A WOODLANDS STREET 82 MULTI STOREY CAR PARK SINGAPORE 731874,731874,23068.61615,47203.62891,1.4431668990000002,103.7890052,103.7890052
2020-04-24,1994,318,tampines st 33,10,tap,81,0,0,0,63,18,0,0,0,HDB-TAMPINES,318,TAMPINES STREET 33,HDB-TAMPINES,318 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520318,520318,41661.40763,37063.545360000004,1.35146094,103.9560749,103.9560749
2020-04-24,1994,155a,yung loh rd,5,jw,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,155A,YUNG LOH ROAD,MULTI STOREY CAR PARK,155A YUNG LOH ROAD MULTI STOREY CAR PARK SINGAPORE 611155,611155,15645.29241,34485.91472,1.328150374,103.72230479999999,103.72230479999999
2020-04-24,1994,82,lor 4 toa payoh,10,tp,55,0,0,0,42,13,0,0,0,HDB-TOA PAYOH,82,LORONG 4 TOA PAYOH,HDB-TOA PAYOH,82 LORONG 4 TOA PAYOH HDB-TOA PAYOH SINGAPORE 310082,310082,29691.065539999996,35355.844,1.336020169,103.84851379999999,103.84851379999999
2020-04-24,1994,766,jurong west st 74,15,jw,96,0,0,0,54,42,0,0,0,HDB-JURONG WEST,766,JURONG WEST STREET 74,HDB-JURONG WEST,766 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640766,640766,12914.04725,36880.5128,1.3498049769999998,103.6977619,103.6977619
2020-04-24,1994,603,choa chu kang st 62,12,cck,68,0,0,0,0,0,68,0,0,HDB-CHOA CHU KANG,603,CHOA CHU KANG STREET 62,HDB-CHOA CHU KANG,603 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680603,680603,18100.47655,42195.97809,1.3978782509999998,103.74436340000001,103.74436340000001
2020-04-24,1994,172,lor 1 toa payoh,25,tp,69,0,0,0,21,48,0,0,0,TOA PAYOH GREEN,172,LORONG 1 TOA PAYOH,TOA PAYOH GREEN,172 LORONG 1 TOA PAYOH TOA PAYOH GREEN SINGAPORE 310172,310172,29083.38376,34729.40382,1.330354894,103.84305340000002,103.84305340000002
2020-04-24,1994,316a,tampines st 33,5,tap,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,316A,TAMPINES STREET 33,MULTI STOREY CAR PARK,316A TAMPINES STREET 33 MULTI STOREY CAR PARK SINGAPORE 521316,521316,41787.34893,37081.52542,1.351623487,103.95720659999999,103.95720659999999
2020-04-24,1994,360,yung an rd,12,jw,92,0,0,0,70,22,0,0,0,HDB-TAMAN JURONG,360,YUNG AN ROAD,HDB-TAMAN JURONG,360 YUNG AN ROAD HDB-TAMAN JURONG SINGAPORE 610360,610360,15497.958980000001,35332.1149,1.335803034,103.7209806,103.7209806
2020-04-24,1994,766,pasir ris st 71,16,prc,78,0,0,0,39,39,0,0,0,HDB-PASIR RIS,766,PASIR RIS STREET 71,HDB-PASIR RIS,766 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510766,510766,39427.2736,39771.054939999995,1.3759475890000001,103.93600090000001,103.93600090000001
2020-04-24,1994,156,yung loh rd,15,jw,88,0,0,0,36,52,0,0,0,HDB-TAMAN JURONG,156,YUNG LOH ROAD,HDB-TAMAN JURONG,156 YUNG LOH ROAD HDB-TAMAN JURONG SINGAPORE 610156,610156,15587.86878,34457.171669999996,1.32789041,103.7217888,103.7217888
2020-04-24,1994,421a,woodlands st 41,5,wl,0,0,0,0,0,0,0,0,0,MULTI STOREY CAR PARK,421A,WOODLANDS STREET 41,MULTI STOREY CAR PARK,421A WOODLANDS STREET 41 MULTI STOREY CAR PARK SINGAPORE 731421,731421,21525.86431,45523.71604,1.427974069,103.7751425,103.7751425
2020-04-24,1994,33,balam rd,20,gl,94,0,0,0,47,47,0,0,0,BALAM GARDENS,33,BALAM ROAD,BALAM GARDENS,33 BALAM ROAD BALAM GARDENS SINGAPORE 370033,370033,33888.40505,34664.42019,1.3297666540000002,103.8862292,103.8862292
2020-04-24,1994,362,tampines st 34,9,tap,80,0,0,0,64,16,0,0,0,HDB-TAMPINES,362,TAMPINES STREET 34,HDB-TAMPINES,362 TAMPINES STREET 34 HDB-TAMPINES SINGAPORE 520362,520362,42273.66111,37593.26398,1.356251228,103.9615766,103.9615766
2020-04-24,1994,356,tampines st 33,10,tap,76,0,0,0,0,76,0,0,0,HDB-TAMPINES,356,TAMPINES STREET 33,HDB-TAMPINES,356 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520356,520356,42260.114460000004,37388.63694,1.3544006659999999,103.9614548,103.9614548
2020-04-24,1994,601,choa chu kang st 62,9,cck,40,0,0,0,0,0,40,0,0,HDB-CHOA CHU KANG,601,CHOA CHU KANG STREET 62,HDB-CHOA CHU KANG,601 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680601,680601,18162.609640000002,42091.52425,1.396933631,103.7449217,103.7449217
2020-04-24,1994,348,tampines st 33,10,tap,77,0,0,0,59,18,0,0,0,HDB-TAMPINES,348,TAMPINES STREET 33,HDB-TAMPINES,348 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520348,520348,42472.92291,37181.31248,1.352525599,103.96336690000001,103.96336690000001
2020-04-24,1994,772,pasir ris st 71,16,prc,69,0,0,0,39,30,0,0,0,HDB-PASIR RIS,772,PASIR RIS STREET 71,HDB-PASIR RIS,772 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510772,510772,39535.53501,39707.83926,1.375375847,103.93697370000001,103.93697370000001
2020-04-24,1994,638a,pasir ris dr 1,1,prc,0,0,0,0,0,0,0,0,0,HDB-PASIR RIS,638A,PASIR RIS DRIVE 1,HDB-PASIR RIS,638A PASIR RIS DRIVE 1 HDB-PASIR RIS SINGAPORE 511638,511638,39963.87035,39754.86672,1.375800975,103.94082259999999,103.94082259999999
2020-04-24,1994,823,woodlands st 82,11,wl,40,0,0,0,10,30,0,0,0,MULTI STOREY CAR PARK,823A,WOODLANDS STREET 82,MULTI STOREY CAR PARK,823A WOODLANDS STREET 82 MULTI STOREY CAR PARK SINGAPORE 731823,731823,23125.610819999998,47008.0803,1.441398439,103.78951740000001,103.78951740000001
2020-04-24,1994,316,tampines st 33,10,tap,90,0,0,0,45,45,0,0,0,MULTI STOREY CAR PARK,316A,TAMPINES STREET 33,MULTI STOREY CAR PARK,316A TAMPINES STREET 33 MULTI STOREY CAR PARK SINGAPORE 521316,521316,41787.34893,37081.52542,1.351623487,103.95720659999999,103.95720659999999
2020-04-24,1994,584,pasir ris st 53,13,prc,41,0,0,0,0,0,41,0,0,HDB-PASIR RIS,584A,PASIR RIS STREET 53,HDB-PASIR RIS,584A PASIR RIS STREET 53 HDB-PASIR RIS SINGAPORE 511584,511584,40708.95678,39663.897260000005,1.374977968,103.9475177,103.9475177
2020-04-24,1994,421,woodlands st 41,13,wl,72,0,0,0,48,24,0,0,0,MULTI STOREY CAR PARK,421A,WOODLANDS STREET 41,MULTI STOREY CAR PARK,421A WOODLANDS STREET 41 MULTI STOREY CAR PARK SINGAPORE 731421,731421,21525.86431,45523.71604,1.427974069,103.7751425,103.7751425
2020-04-24,1994,361,yung an rd,12,jw,114,0,0,0,92,22,0,0,0,HDB-TAMAN JURONG,361,YUNG AN ROAD,HDB-TAMAN JURONG,361 YUNG AN ROAD HDB-TAMAN JURONG SINGAPORE 610361,610361,15423.737009999999,35332.17477,1.335803545,103.7203137,103.7203137
2020-04-24,1994,618,choa chu kang nth 7,12,cck,90,0,0,0,34,56,0,0,0,HDB-CHOA CHU KANG,618,CHOA CHU KANG NORTH 7,HDB-CHOA CHU KANG,618 CHOA CHU KANG NORTH 7 HDB-CHOA CHU KANG SINGAPORE 680618,680618,18393.123040000002,42469.291560000005,1.400350096,103.746993,103.746993
2020-04-24,1994,354,tampines st 33,9,tap,72,0,0,0,48,24,0,0,0,MULTI STOREY CAR PARK,354A,TAMPINES STREET 33,MULTI STOREY CAR PARK,354A TAMPINES STREET 33 MULTI STOREY CAR PARK SINGAPORE 521354,521354,42341.95392,37416.856510000005,1.354655833,103.9621902,103.9621902
2020-04-24,1994,363,tampines st 34,10,tap,72,0,0,0,54,18,0,0,0,HDB-TAMPINES,363,TAMPINES STREET 34,HDB-TAMPINES,363 TAMPINES STREET 34 HDB-TAMPINES SINGAPORE 520363,520363,42193.936030000004,37512.479119999996,1.355520679,103.96086020000001,103.96086020000001
2020-04-24,1994,357,yung an rd,15,jw,86,0,0,0,44,42,0,0,0,HDB-TAMAN JURONG,357,YUNG AN ROAD,HDB-TAMAN JURONG,357 YUNG AN ROAD HDB-TAMAN JURONG SINGAPORE 610357,610357,15513.21843,35445.556939999995,1.336828968,103.7211176,103.7211176
2020-04-24,1994,317,tampines st 33,10,tap,90,0,0,0,45,45,0,0,0,HDB-TAMPINES,317,TAMPINES STREET 33,HDB-TAMPINES,317 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520317,520317,41752.99637,37072.07415,1.351538029,103.9568979,103.9568979
2020-04-24,1994,873,woodlands st 81,12,wl,102,0,0,0,80,22,0,0,0,HDB-WOODLANDS,873,WOODLANDS STREET 81,HDB-WOODLANDS,873 WOODLANDS STREET 81 HDB-WOODLANDS SINGAPORE 730873,730873,23151.13984,47217.81742,1.443295229,103.7897468,103.7897468
2020-04-24,1994,771,pasir ris st 71,16,prc,69,0,0,0,39,30,0,0,0,HDB-PASIR RIS,771,PASIR RIS STREET 71,HDB-PASIR RIS,771 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510771,510771,39482.27861,39724.94439,1.375530561,103.93649509999999,103.93649509999999
2020-04-24,1994,363,yung an rd,10,jw,36,0,0,0,0,0,36,0,0,HDB-TAMAN JURONG,363,YUNG AN ROAD,HDB-TAMAN JURONG,363 YUNG AN ROAD HDB-TAMAN JURONG SINGAPORE 610363,610363,15409.57171,35419.07033,1.33658939,103.7201863,103.7201863
2020-04-24,1994,262a,boon lay dr,1,jw,0,0,0,0,0,0,0,0,0,BOON LAY CREST,262A,BOON LAY DRIVE,BOON LAY CREST,262A BOON LAY DRIVE BOON LAY CREST SINGAPORE 641262,641262,13970.519019999998,36422.0238,1.345659089,103.7072552,103.7072552
