latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished
2020-04-24,1992,819,jurong west st 81,15,jw,56,0,0,0,0,56,0,0,0
2020-04-24,1992,494c,tampines st 43,13,tap,84,0,0,0,0,84,0,0,0
2020-04-24,1992,493e,tampines st 43,13,tap,96,0,0,0,48,48,0,0,0
2020-04-24,1992,187,pasir ris st 11,13,prc,71,0,0,0,0,71,0,0,0
2020-04-24,1992,309,tampines st 32,12,tap,44,0,0,0,0,0,44,0,0
2020-04-24,1992,839,jurong west st 81,15,jw,84,0,0,0,56,28,0,0,0
2020-04-24,1992,493a,tampines ave 9,13,tap,48,0,0,0,0,48,0,0,0
2020-04-24,1992,249,choa chu kang ave 2,15,cck,104,0,0,0,48,56,0,0,0
2020-04-24,1992,561,pasir ris st 51,13,prc,96,0,0,0,36,60,0,0,0
2020-04-24,1992,351,choa chu kang ctrl,14,cck,52,0,0,0,0,0,52,0,0
2020-04-24,1992,221,pasir ris st 21,12,prc,66,0,0,0,0,0,66,0,0
2020-04-24,1992,345,choa chu kang loop,14,cck,65,0,0,0,0,65,0,0,0
2020-04-24,1992,822,jurong west st 81,11,jw,60,0,0,0,20,40,0,0,0
2020-04-24,1992,437,choa chu kang ave 4,15,cck,70,0,0,0,0,0,70,0,0
2020-04-24,1992,226,pasir ris st 21,13,prc,121,0,0,0,61,60,0,0,0
2020-04-24,1992,421a,choa chu kang ave 4,1,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1992,10e,bedok sth ave 2,21,bd,81,0,0,0,0,0,81,0,0
2020-04-24,1992,818,jurong west st 81,15,jw,56,0,0,0,0,56,0,0,0
2020-04-24,1992,10f,bedok sth ave 2,24,bd,67,0,0,0,0,0,67,0,0
2020-04-24,1992,312,tampines st 33,12,tap,55,0,0,0,0,0,55,0,0
2020-04-24,1992,230,pasir ris st 21,13,prc,120,0,0,0,60,60,0,0,0
2020-04-24,1992,230c,tampines st 24,12,tap,90,0,0,0,24,66,0,0,0
2020-04-24,1992,219,pasir ris st 21,12,prc,44,0,0,0,0,0,44,0,0
2020-04-24,1992,230a,tampines st 21,5,tap,0,0,0,0,0,0,0,0,0
2020-04-24,1992,495b,tampines st 43,13,tap,36,0,0,0,0,0,36,0,0
2020-04-24,1992,495c,tampines st 43,13,tap,48,0,0,0,0,0,48,0,0
2020-04-24,1992,496g,tampines ave 9,13,tap,84,0,0,0,60,24,0,0,0
2020-04-24,1992,638,bedok reservoir rd,15,bd,56,0,0,0,0,0,56,0,0
2020-04-24,1992,414,yishun ring rd,2,ys,0,0,0,0,0,0,0,0,0
2020-04-24,1992,240,pasir ris st 21,13,prc,60,0,0,0,0,0,60,0,0
2020-04-24,1992,560,pasir ris st 51,8,prc,74,0,0,0,60,14,0,0,0
2020-04-24,1992,492d,tampines st 45,13,tap,60,0,0,0,12,48,0,0,0
2020-04-24,1992,230e,tampines st 24,12,tap,44,0,0,0,0,0,44,0,0
2020-04-24,1992,495e,tampines st 43,13,tap,60,0,0,0,0,0,60,0,0
2020-04-24,1992,493b,tampines ave 9,13,tap,62,0,0,0,26,36,0,0,0
2020-04-24,1992,493c,tampines st 43,13,tap,60,0,0,0,12,48,0,0,0
2020-04-24,1992,495a,tampines st 43,13,tap,48,0,0,0,0,0,48,0,0
2020-04-24,1992,131,choa chu kang ave 1,15,cck,81,0,0,0,39,42,0,0,0
2020-04-24,1992,535a,serangoon nth ave 4,13,sgn,72,0,0,0,48,24,0,0,0
2020-04-24,1992,492b,tampines ave 9,13,tap,72,0,0,0,0,72,0,0,0
2020-04-24,1992,232,pasir ris dr 4,13,prc,98,0,0,0,36,62,0,0,0
2020-04-24,1992,542,pasir ris st 51,4,prc,4,0,0,0,0,0,4,0,0
2020-04-24,1992,431,choa chu kang ave 4,15,cck,94,0,0,0,59,35,0,0,0
2020-04-24,1992,251,pasir ris st 21,13,prc,46,0,0,0,0,0,46,0,0
2020-04-24,1992,538,pasir ris st 51,13,prc,48,0,0,0,0,0,48,0,0
2020-04-24,1992,564,pasir ris st 51,13,prc,72,0,0,0,0,72,0,0,0
2020-04-24,1992,94d,bedok nth ave 4,17,bd,80,0,0,0,0,80,0,0,0
2020-04-24,1992,485a,tampines ave 9,12,tap,44,0,0,0,0,44,0,0,0
2020-04-24,1992,429,choa chu kang ave 4,14,cck,84,0,0,0,36,48,0,0,0
2020-04-24,1992,840,jurong west st 81,9,jw,80,0,0,0,32,48,0,0,0
2020-04-24,1992,306,choa chu kang ave 4,14,cck,77,0,0,0,40,37,0,0,0
2020-04-24,1992,565,pasir ris st 51,13,prc,72,0,0,0,12,60,0,0,0
2020-04-24,1992,308,choa chu kang ave 4,2,cck,4,0,0,0,2,2,0,0,0
2020-04-24,1992,274,choa chu kang ave 2,16,cck,63,0,0,0,0,0,63,0,0
2020-04-24,1992,239a,pasir ris st 21,1,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,636,bedok reservoir rd,15,bd,53,0,0,0,0,0,53,0,0
2020-04-24,1992,566,pasir ris st 51,13,prc,84,0,0,0,12,72,0,0,0
2020-04-24,1992,308,tampines st 32,12,tap,55,0,0,0,0,0,55,0,0
2020-04-24,1992,193,pasir ris st 12,13,prc,48,0,0,0,0,48,0,0,0
2020-04-24,1992,99b,lor 2 toa payoh,13,tp,48,0,0,0,0,0,48,0,0
2020-04-24,1992,94a,bedok nth ave 4,5,bd,0,0,0,0,0,0,0,0,0
2020-04-24,1992,458,pasir ris dr 4,12,prc,108,0,0,0,64,44,0,0,0
2020-04-24,1992,465,pasir ris st 41,10,prc,36,0,0,0,0,0,36,0,0
2020-04-24,1992,94c,bedok nth ave 4,15,bd,84,0,0,0,0,0,84,0,0
2020-04-24,1992,825,jurong west st 81,11,jw,100,0,0,0,10,90,0,0,0
2020-04-24,1992,303,choa chu kang ave 4,4,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1992,403,bt batok west ave 7,14,bb,52,0,0,0,0,0,52,0,0
2020-04-24,1992,405,bt batok west ave 7,16,bb,60,0,0,0,0,0,60,0,0
2020-04-24,1992,648,jln tenaga,16,bd,90,0,0,0,16,74,0,0,0
2020-04-24,1992,43,lor 5 toa payoh,13,tp,72,0,0,0,48,24,0,0,0
2020-04-24,1992,402,bt batok west ave 7,17,bb,64,0,0,0,0,0,64,0,0
2020-04-24,1992,645,jln tenaga,15,bd,76,0,0,0,0,76,0,0,0
2020-04-24,1992,140,teck whye lane,2,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1992,805,chai chee rd,15,bd,80,0,0,0,0,80,0,0,0
2020-04-24,1992,306a,choa chu kang ave 4,1,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1992,750a,jurong west st 73,5,jw,0,0,0,0,0,0,0,0,0
2020-04-24,1992,803,chai chee rd,15,bd,80,0,0,0,0,80,0,0,0
2020-04-24,1992,456,pasir ris dr 4,12,prc,66,0,0,0,0,0,66,0,0
2020-04-24,1992,272,choa chu kang ave 2,16,cck,51,0,0,0,0,0,51,0,0
2020-04-24,1992,460,pasir ris dr 4,12,prc,66,0,0,0,0,0,66,0,0
2020-04-24,1992,94e,bedok nth ave 4,18,bd,85,0,0,0,0,85,0,0,0
2020-04-24,1992,419,yishun ave 11,10,ys,72,0,0,0,45,27,0,0,0
2020-04-24,1992,205,pasir ris st 21,12,prc,66,0,0,0,0,0,66,0,0
2020-04-24,1992,841,jurong west st 81,15,jw,55,0,0,0,0,0,55,0,0
2020-04-24,1992,567,pasir ris st 51,13,prc,72,0,0,0,0,72,0,0,0
2020-04-24,1992,204a,pasir ris st 21,4,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,235a,pasir ris st 21,4,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,231a,pasir ris dr 4,4,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,547,pasir ris st 51,13,prc,78,0,0,0,0,0,78,0,0
2020-04-24,1992,307a,tampines st 32,4,tap,0,0,0,0,0,0,0,0,0
2020-04-24,1992,461,pasir ris dr 4,12,prc,101,0,0,0,57,44,0,0,0
2020-04-24,1992,48,lor 5 toa payoh,20,tp,87,0,0,0,0,87,0,0,0
2020-04-24,1992,239,pasir ris st 21,13,prc,60,0,0,0,0,0,60,0,0
2020-04-24,1992,747,jurong west st 73,11,jw,92,0,0,0,64,28,0,0,0
2020-04-24,1992,404a,bt batok west ave 7,4,bb,0,0,0,0,0,0,0,0,0
2020-04-24,1992,10a,bedok sth ave 2,5,bd,0,0,0,0,0,0,0,0,0
2020-04-24,1992,314,tampines st 33,12,tap,44,0,0,0,0,0,44,0,0
2020-04-24,1992,539,pasir ris st 51,4,prc,4,0,0,0,0,0,4,0,0
2020-04-24,1992,101a,lor 2 toa payoh,17,tp,64,0,0,0,0,0,64,0,0
2020-04-24,1992,646,jln tenaga,15,bd,68,0,0,0,14,54,0,0,0
2020-04-24,1992,412,yishun ring rd,9,ys,56,0,0,0,40,16,0,0,0
2020-04-24,1992,45,lor 5 toa payoh,20,tp,117,0,0,0,48,69,0,0,0
2020-04-24,1992,46,lor 5 toa payoh,13,tp,90,0,0,0,0,90,0,0,0
2020-04-24,1992,413,yishun ring rd,9,ys,74,0,0,0,37,37,0,0,0
2020-04-24,1992,633,bedok reservoir rd,15,bd,56,0,0,0,0,0,56,0,0
2020-04-24,1992,195,pasir ris st 12,12,prc,44,0,0,0,0,44,0,0,0
2020-04-24,1992,213,pasir ris st 21,12,prc,88,0,0,0,55,33,0,0,0
2020-04-24,1992,220b,pasir ris st 21,1,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,406,bt batok west ave 7,20,bb,76,0,0,0,0,0,76,0,0
2020-04-24,1992,562,pasir ris st 51,13,prc,72,0,0,0,24,48,0,0,0
2020-04-24,1992,49,lor 5 toa payoh,20,tp,87,0,0,0,0,87,0,0,0
2020-04-24,1992,537,pasir ris st 51,13,prc,64,0,0,0,0,0,64,0,0
2020-04-24,1992,9,bedok sth ave 2,23,bd,92,0,0,0,0,92,0,0,0
2020-04-24,1992,231,pasir ris dr 4,13,prc,98,0,0,0,36,62,0,0,0
2020-04-24,1992,236,pasir ris st 21,13,prc,60,0,0,0,0,0,60,0,0
2020-04-24,1992,301,tampines st 32,12,tap,112,0,0,0,79,33,0,0,0
2020-04-24,1992,220a,pasir ris st 21,4,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,637a,bedok reservoir rd,6,bd,0,0,0,0,0,0,0,0,0
2020-04-24,1992,404,bt batok west ave 7,14,bb,52,0,0,0,0,0,52,0,0
2020-04-24,1992,411,yishun ring rd,10,ys,92,0,0,0,58,34,0,0,0
2020-04-24,1992,804,chai chee rd,15,bd,80,0,0,0,0,80,0,0,0
2020-04-24,1992,463,pasir ris st 41,10,prc,36,0,0,0,0,0,36,0,0
2020-04-24,1992,180,pasir ris st 11,13,prc,84,0,0,0,0,84,0,0,0
2020-04-24,1992,305,choa chu kang ave 4,14,cck,52,0,0,0,0,52,0,0,0
2020-04-24,1992,302,choa chu kang ave 4,1,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1992,210,pasir ris st 21,12,prc,68,0,0,0,0,0,68,0,0
2020-04-24,1992,238,pasir ris st 21,13,prc,62,0,0,0,0,0,62,0,0
2020-04-24,1992,841a,jurong west st 81,5,jw,0,0,0,0,0,0,0,0,0
2020-04-24,1992,491a,tampines ave 9,13,tap,48,0,0,0,0,48,0,0,0
2020-04-24,1992,99c,lor 2 toa payoh,13,tp,48,0,0,0,0,0,48,0,0
2020-04-24,1992,212,pasir ris st 21,12,prc,110,0,0,0,55,55,0,0,0
2020-04-24,1992,302,tampines st 32,12,tap,110,0,0,0,77,33,0,0,0
2020-04-24,1992,247,pasir ris st 21,13,prc,44,0,0,0,0,0,44,0,0
2020-04-24,1992,828a,jurong west st 81,2,jw,7,0,0,0,0,0,7,0,0
2020-04-24,1992,842,jurong west st 81,15,jw,55,0,0,0,0,0,55,0,0
2020-04-24,1992,647,jln tenaga,14,bd,91,0,0,0,26,65,0,0,0
2020-04-24,1992,416,yishun ave 11,10,ys,66,0,0,0,41,25,0,0,0
2020-04-24,1992,418,yishun ave 11,2,ys,0,0,0,0,0,0,0,0,0
2020-04-24,1992,250,choa chu kang ave 2,15,cck,96,0,0,0,39,57,0,0,0
2020-04-24,1992,227,pasir ris st 21,13,prc,97,0,0,0,25,72,0,0,0
2020-04-24,1992,101c,lor 2 toa payoh,4,tp,0,0,0,0,0,0,0,0,0
2020-04-24,1992,180a,pasir ris st 11,5,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,183,pasir ris st 11,12,prc,44,0,0,0,0,44,0,0,0
2020-04-24,1992,287a,choa chu kang ave 2,6,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1992,275,choa chu kang ave 2,14,cck,48,0,0,0,0,0,48,0,0
2020-04-24,1992,419,choa chu kang ave 4,14,cck,65,0,0,0,0,0,65,0,0
2020-04-24,1992,277,choa chu kang ave 2,15,cck,70,0,0,0,14,56,0,0,0
2020-04-24,1992,355,choa chu kang ctrl,14,cck,91,0,0,0,52,39,0,0,0
2020-04-24,1992,491c,tampines st 45,13,tap,84,0,0,0,24,60,0,0,0
2020-04-24,1992,242,pasir ris st 21,13,prc,46,0,0,0,0,0,46,0,0
2020-04-24,1992,531,pasir ris dr 1,8,prc,63,0,0,0,0,0,63,0,0
2020-04-24,1992,199a,pasir ris st 12,5,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,311,tampines st 33,12,tap,55,0,0,0,0,0,55,0,0
2020-04-24,1992,206,pasir ris st 21,12,prc,55,0,0,0,0,0,55,0,0
2020-04-24,1992,508,pasir ris st 52,14,prc,47,0,0,0,0,0,47,0,0
2020-04-24,1992,830,jurong west st 81,15,jw,56,0,0,0,0,0,56,0,0
2020-04-24,1992,649a,jln tenaga,3,bd,0,0,0,0,0,0,0,0,0
2020-04-24,1992,464,pasir ris st 41,10,prc,52,0,0,0,0,0,52,0,0
2020-04-24,1992,307,choa chu kang ave 4,14,cck,86,0,0,0,40,46,0,0,0
2020-04-24,1992,466,pasir ris st 41,10,prc,62,0,0,0,0,0,62,0,0
2020-04-24,1992,237,pasir ris st 21,13,prc,48,0,0,0,0,0,48,0,0
2020-04-24,1992,233a,pasir ris dr 4,1,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1992,181,pasir ris st 11,13,prc,84,0,0,0,24,60,0,0,0
2020-04-24,1992,204,pasir ris st 21,12,prc,66,0,0,0,0,0,66,0,0
2020-04-24,1992,828,jurong west st 81,11,jw,40,0,0,0,0,0,40,0,0
2020-04-24,1992,315,tampines st 33,12,tap,55,0,0,0,0,0,55,0,0
2020-04-24,1992,637,bedok reservoir rd,18,bd,65,0,0,0,0,0,65,0,0
2020-04-24,1992,649,jln tenaga,16,bd,82,0,0,0,0,82,0,0,0
2020-04-24,1992,304,tampines st 32,12,tap,66,0,0,0,0,66,0,0,0
2020-04-24,1992,303,tampines st 32,12,tap,66,0,0,0,0,66,0,0,0
2020-04-24,1992,94b,bedok nth ave 4,13,bd,72,0,0,0,0,0,72,0,0
2020-04-24,1992,304,choa chu kang ave 4,2,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1992,457,pasir ris dr 4,12,prc,66,0,0,0,0,0,66,0,0
2020-04-24,1992,220,pasir ris st 21,12,prc,66,0,0,0,0,0,66,0,0
2020-04-24,1992,99a,lor 2 toa payoh,17,tp,64,0,0,0,0,0,64,0,0
2020-04-24,1992,750,jurong west st 73,11,jw,92,0,0,0,64,28,0,0,0
2020-04-24,1992,234,pasir ris dr 4,13,prc,120,0,0,0,48,72,0,0,0
2020-04-24,1992,459,pasir ris dr 4,12,prc,66,0,0,0,0,0,66,0,0
2020-04-24,1992,216,pasir ris st 21,12,prc,99,0,0,0,77,22,0,0,0
2020-04-24,1992,827,jurong west st 81,11,jw,40,0,0,0,0,0,40,0,0
2020-04-24,1992,273,choa chu kang ave 2,14,cck,52,0,0,0,0,0,52,0,0
2020-04-24,1992,568,pasir ris st 51,13,prc,96,0,0,0,48,48,0,0,0
2020-04-24,1992,305,tampines st 32,12,tap,88,0,0,0,0,88,0,0,0
2020-04-24,1992,430a,choa chu kang ave 4,1,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1992,540,pasir ris st 51,13,prc,48,0,0,0,0,0,48,0,0
2020-04-24,1992,569,pasir ris st 51,13,prc,108,0,0,0,60,48,0,0,0
2020-04-24,1992,843,jurong west st 81,15,jw,70,0,0,0,28,42,0,0,0
2020-04-24,1992,248,pasir ris st 21,13,prc,46,0,0,0,0,0,46,0,0
2020-04-24,1992,829,jurong west st 81,11,jw,40,0,0,0,0,0,40,0,0
2020-04-24,1992,235,pasir ris st 21,13,prc,48,0,0,0,0,0,48,0,0
2020-04-24,1992,307,tampines st 32,12,tap,66,0,0,0,0,66,0,0,0
2020-04-24,1992,248,choa chu kang ave 2,18,cck,114,0,0,0,38,76,0,0,0
2020-04-24,1992,306,tampines st 32,12,tap,66,0,0,0,0,66,0,0,0
2020-04-24,1992,211,pasir ris st 21,12,prc,99,0,0,0,33,66,0,0,0
2020-04-24,1992,233,pasir ris dr 4,13,prc,120,0,0,0,24,96,0,0,0
2020-04-24,1993,134,pasir ris st 11,9,prc,44,0,0,0,0,0,44,0,0
2020-04-24,1993,517,pasir ris st 52,18,prc,99,0,0,0,53,46,0,0,0
2020-04-24,1993,518,pasir ris st 52,14,prc,74,0,0,0,39,35,0,0,0
2020-04-24,1993,171a,lor 1 toa payoh,5,tp,0,0,0,0,0,0,0,0,0
2020-04-24,1993,269b,pasir ris st 21,1,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,198,pasir ris st 12,12,prc,77,0,0,0,0,77,0,0,0
2020-04-24,1993,519,pasir ris st 52,14,prc,77,0,0,0,39,38,0,0,0
2020-04-24,1993,520,pasir ris st 52,14,prc,64,0,0,0,26,38,0,0,0
2020-04-24,1993,197,pasir ris st 12,12,prc,77,0,0,0,33,44,0,0,0
2020-04-24,1993,521,pasir ris st 52,14,prc,77,0,0,0,39,38,0,0,0
2020-04-24,1993,642,bedok reservoir rd,15,bd,50,0,0,0,0,0,50,0,0
2020-04-24,1993,529,choa chu kang st 51,9,cck,50,0,0,0,0,0,50,0,0
2020-04-24,1993,601a,elias rd,5,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,373,tampines st 34,10,tap,56,0,0,0,29,27,0,0,0
2020-04-24,1993,631,pasir ris dr 3,13,prc,124,0,0,0,100,24,0,0,0
2020-04-24,1993,541a,choa chu kang st 52,5,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1993,264,boon lay dr,15,jw,56,0,0,0,56,0,0,0,0
2020-04-24,1993,502,pasir ris st 52,14,prc,65,0,0,0,0,0,65,0,0
2020-04-24,1993,334,tampines st 32,10,tap,54,0,0,0,0,0,54,0,0
2020-04-24,1993,135a,pasir ris st 11,4,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,551,choa chu kang st 52,13,cck,72,0,0,0,24,48,0,0,0
2020-04-24,1993,542,choa chu kang st 52,12,cck,80,0,0,0,47,33,0,0,0
2020-04-24,1993,525,choa chu kang st 51,12,cck,44,0,0,0,0,0,44,0,0
2020-04-24,1993,172a,lor 1 toa payoh,6,tp,35,0,0,0,25,10,0,0,0
2020-04-24,1993,269a,pasir ris st 21,4,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,526,choa chu kang st 51,9,cck,48,0,0,0,0,0,48,0,0
2020-04-24,1993,515,pasir ris st 52,14,prc,64,0,0,0,26,38,0,0,0
2020-04-24,1993,527,choa chu kang st 51,14,cck,52,0,0,0,0,0,52,0,0
2020-04-24,1993,528,choa chu kang st 51,14,cck,52,0,0,0,0,0,52,0,0
2020-04-24,1993,269,pasir ris st 21,8,prc,42,0,0,0,0,0,42,0,0
2020-04-24,1993,626,pasir ris dr 3,13,prc,124,0,0,0,100,24,0,0,0
2020-04-24,1993,523,choa chu kang st 51,14,cck,52,0,0,0,0,0,52,0,0
2020-04-24,1993,521a,pasir ris st 52,6,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,552a,choa chu kang st 52,5,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1993,135,pasir ris st 11,9,prc,44,0,0,0,0,0,44,0,0
2020-04-24,1993,527a,choa chu kang st 51,4,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1993,543,choa chu kang st 52,12,cck,80,0,0,0,47,33,0,0,0
2020-04-24,1993,133,pasir ris st 11,7,prc,24,0,0,0,0,0,24,0,0
2020-04-24,1993,552,choa chu kang st 52,13,cck,60,0,0,0,12,48,0,0,0
2020-04-24,1993,641,pasir ris dr 1,13,prc,84,0,0,0,60,24,0,0,0
2020-04-24,1993,629,pasir ris dr 3,13,prc,84,0,0,0,12,72,0,0,0
2020-04-24,1993,266,boon lay dr,15,jw,56,0,0,0,56,0,0,0,0
2020-04-24,1993,266,pasir ris st 21,8,prc,37,0,0,0,0,0,37,0,0
2020-04-24,1993,641,bedok reservoir rd,15,bd,52,0,0,0,0,0,52,0,0
2020-04-24,1993,130,pasir ris st 11,8,prc,32,0,0,0,0,0,32,0,0
2020-04-24,1993,267,pasir ris st 21,8,prc,37,0,0,0,0,0,37,0,0
2020-04-24,1993,628,pasir ris dr 3,13,prc,72,0,0,0,0,72,0,0,0
2020-04-24,1993,216b,pasir ris st 21,1,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,515,choa chu kang st 51,14,cck,52,0,0,0,0,52,0,0,0
2020-04-24,1993,514,pasir ris st 52,14,prc,82,0,0,0,48,34,0,0,0
2020-04-24,1993,514,choa chu kang st 51,14,cck,112,0,0,0,61,51,0,0,0
2020-04-24,1993,501,pasir ris st 52,14,prc,52,0,0,0,0,0,52,0,0
2020-04-24,1993,502,choa chu kang st 51,14,cck,54,0,0,0,0,54,0,0,0
2020-04-24,1993,486b,tampines ave 9,12,tap,99,0,0,0,55,44,0,0,0
2020-04-24,1993,550,choa chu kang st 52,13,cck,84,0,0,0,24,60,0,0,0
2020-04-24,1993,531,choa chu kang st 51,14,cck,52,0,0,0,0,0,52,0,0
2020-04-24,1993,545,choa chu kang st 52,13,cck,72,0,0,0,24,48,0,0,0
2020-04-24,1993,336,tampines st 32,10,tap,47,0,0,0,0,0,47,0,0
2020-04-24,1993,547,choa chu kang st 52,13,cck,72,0,0,0,24,48,0,0,0
2020-04-24,1993,337,tampines st 32,10,tap,54,0,0,0,0,0,54,0,0
2020-04-24,1993,632,pasir ris dr 3,13,prc,84,0,0,0,60,24,0,0,0
2020-04-24,1993,602,elias rd,17,prc,56,0,0,0,0,0,56,0,0
2020-04-24,1993,546,choa chu kang st 52,13,cck,60,0,0,0,12,48,0,0,0
2020-04-24,1993,268,pasir ris st 21,8,prc,42,0,0,0,0,0,42,0,0
2020-04-24,1993,548a,hougang st 51,6,hg,0,0,0,0,0,0,0,0,0
2020-04-24,1993,544,choa chu kang st 52,12,cck,80,0,0,0,47,33,0,0,0
2020-04-24,1993,549,choa chu kang st 52,13,cck,84,0,0,0,24,60,0,0,0
2020-04-24,1993,631a,pasir ris dr 3,6,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,541,choa chu kang st 52,13,cck,102,0,0,0,57,45,0,0,0
2020-04-24,1993,267a,pasir ris st 21,1,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,540,choa chu kang st 52,13,cck,60,0,0,0,12,48,0,0,0
2020-04-24,1993,131,pasir ris st 11,8,prc,32,0,0,0,0,0,32,0,0
2020-04-24,1993,530,choa chu kang st 51,12,cck,44,0,0,0,0,0,44,0,0
2020-04-24,1993,265,boon lay dr,15,jw,56,0,0,0,56,0,0,0,0
2020-04-24,1993,548,choa chu kang st 52,13,cck,60,0,0,0,12,48,0,0,0
2020-04-24,1993,516,pasir ris st 52,14,prc,103,0,0,0,65,38,0,0,0
2020-04-24,1993,635a,pasir ris dr 1,6,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,393,tampines ave 7,12,tap,84,0,0,0,16,68,0,0,0
2020-04-24,1993,647,pasir ris dr 10,13,prc,47,0,0,0,0,0,47,0,0
2020-04-24,1993,190,pasir ris st 12,13,prc,98,0,0,0,62,36,0,0,0
2020-04-24,1993,146,pasir ris st 11,11,prc,77,0,0,0,30,47,0,0,0
2020-04-24,1993,648,pasir ris dr 10,13,prc,47,0,0,0,0,0,47,0,0
2020-04-24,1993,144,pasir ris st 11,10,prc,62,0,0,0,36,26,0,0,0
2020-04-24,1993,647a,jln tenaga,1,bd,0,0,0,0,0,0,0,0,0
2020-04-24,1993,611,elias rd,13,prc,60,0,0,0,12,48,0,0,0
2020-04-24,1993,272,pasir ris st 21,8,prc,80,0,0,0,30,50,0,0,0
2020-04-24,1993,256,pasir ris st 21,10,prc,80,0,0,0,50,27,3,0,0
2020-04-24,1993,649,pasir ris dr 10,13,prc,46,0,0,0,0,0,46,0,0
2020-04-24,1993,272a,pasir ris st 21,3,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,145,pasir ris st 11,9,prc,48,0,0,0,10,38,0,0,0
2020-04-24,1993,465a,upp serangoon rd,6,hg,0,0,0,0,0,0,0,0,0
2020-04-24,1993,255a,pasir ris st 21,1,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,326,woodlands st 32,13,wl,80,0,0,2,0,11,67,0,0
2020-04-24,1993,636,pasir ris dr 1,13,prc,72,0,0,0,0,72,0,0,0
2020-04-24,1993,327,tampines st 32,10,tap,54,0,0,0,0,0,54,0,0
2020-04-24,1993,257a,boon lay dr,5,jw,0,0,0,0,0,0,0,0,0
2020-04-24,1993,564,choa chu kang st 52,12,cck,44,0,0,0,11,33,0,0,0
2020-04-24,1993,627,pasir ris dr 3,13,prc,84,0,0,0,60,24,0,0,0
2020-04-24,1993,257a,pasir ris st 21,4,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,486a,tampines ave 9,12,tap,88,0,0,0,0,88,0,0,0
2020-04-24,1993,486c,tampines ave 9,12,tap,77,0,0,0,55,22,0,0,0
2020-04-24,1993,565,choa chu kang st 52,12,cck,81,0,0,0,59,22,0,0,0
2020-04-24,1993,326,tampines st 32,10,tap,47,0,0,0,0,0,47,0,0
2020-04-24,1993,564a,pasir ris st 51,6,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,143,mei ling st,13,qt,75,0,0,0,39,36,0,0,0
2020-04-24,1993,194,pasir ris st 12,13,prc,70,0,0,0,34,36,0,0,0
2020-04-24,1993,141,pasir ris st 11,11,prc,50,0,0,0,12,38,0,0,0
2020-04-24,1993,255,pasir ris st 21,10,prc,52,0,0,0,28,23,1,0,0
2020-04-24,1993,392,tampines ave 7,12,tap,79,0,0,0,38,41,0,0,0
2020-04-24,1993,566,choa chu kang st 52,12,cck,70,0,0,0,24,46,0,0,0
2020-04-24,1993,513a,choa chu kang st 51,5,cck,0,0,0,0,0,0,0,0,0
2020-04-24,1993,649a,pasir ris dr 10,6,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,643,pasir ris dr 10,13,prc,49,0,0,0,0,0,49,0,0
2020-04-24,1993,374a,tampines st 34,4,tap,0,0,0,0,0,0,0,0,0
2020-04-24,1993,125,kim tian rd,11,bm,70,0,0,0,40,30,0,0,0
2020-04-24,1993,273,pasir ris st 21,9,prc,90,0,0,0,41,49,0,0,0
2020-04-24,1993,142b,pasir ris st 11,1,prc,0,0,0,0,0,0,0,0,0
2020-04-24,1993,257,pasir ris st 21,10,prc,38,0,0,0,14,21,3,0,0
2020-04-24,1993,524,choa chu kang st 51,12,cck,44,0,0,0,0,0,44,0,0
