latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,car_park_no,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
2001-03-11,1973.0,10,upp boon keng rd,12,kwn,118.0,2.0,1.0,104.0,10.0,1.0,0.0,0.0,1,1.313711516,103.87266540000002,jb1,surface car park,electronic parking,7am-10.30pm,no,no,0,4.5,n
2003-01-13,1962.0,53,tanglin halt,10,queenstown,118.0,0.0,29.0,87.0,2.0,0.0,0.0,0.0,1,1.297772317,103.7980171,q14,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2003-01-13,1962.0,54,tanglin halt,10,queenstown,118.0,0.0,29.0,86.0,2.0,0.0,0.0,1.0,1,1.301864727,103.7981743,q17,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2003-01-13,1963.0,57,c'wealth dr,10,queenstown,118.0,0.0,29.0,87.0,2.0,0.0,0.0,0.0,1,1.297842217,103.796608,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-13,1963.0,61,c'wealth dr,10,queenstown,118.0,0.0,29.0,86.0,2.0,0.0,0.0,1.0,1,1.298329201,103.7966068,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-13,1963.0,67,c'wealth dr,10,queenstown,117.0,0.0,28.0,85.0,3.0,0.0,0.0,1.0,1,1.298799808,103.7962589,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-13,1963.0,68,c'wealth dr,10,queenstown,115.0,0.0,28.0,82.0,5.0,0.0,0.0,0.0,1,1.298984374,103.7960772,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-13,1963.0,69,c'wealth dr,10,queenstown,118.0,0.0,29.0,86.0,2.0,0.0,0.0,1.0,1,1.299257847,103.7961574,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-13,1963.0,70,c'wealth dr,10,queenstown,119.0,0.0,29.0,88.0,1.0,0.0,0.0,1.0,1,1.299440498,103.7961571,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-13,1963.0,71,c'wealth dr,10,queenstown,116.0,0.0,29.0,83.0,4.0,0.0,0.0,0.0,1,1.299843215,103.7969785,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-13,1963.0,72,c'wealth dr,10,queenstown,116.0,0.0,28.0,84.0,4.0,0.0,0.0,0.0,1,1.300023369,103.7969569,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-13,1963.0,73,c'wealth dr,10,queenstown,112.0,0.0,26.0,77.0,8.0,0.0,0.0,1.0,1,1.300027148,103.7965918,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2008-08-08,1964.0,74,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1,1.299843215,103.7969785,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2008-08-08,1964.0,75,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1,1.299966377,103.7977201,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2008-08-08,1964.0,76,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1,1.295803645,103.7988024,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2008-08-08,1964.0,77,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1,1.298799808,103.7962589,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2008-08-08,1964.0,78,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1,1.301649988,103.7967964,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2008-08-08,1964.0,79,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1,1.301649988,103.7967964,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2008-08-08,1964.0,80,c'wealth dr,10,queenstown,99.0,0.0,0.0,95.0,4.0,0.0,0.0,0.0,1,1.295803645,103.7988024,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,55,c'wealth dr,10,queenstown,118.0,0.0,29.0,87.0,2.0,0.0,0.0,0.0,1,1.297119748,103.79737,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,56,c'wealth dr,10,queenstown,118.0,0.0,29.0,86.0,2.0,0.0,0.0,1.0,1,1.297528021,103.7970902,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1962.0,58,c'wealth dr,10,queenstown,117.0,0.0,28.0,85.0,3.0,0.0,0.0,1.0,1,1.297769693,103.7970901,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1963.0,59,c'wealth dr,10,queenstown,115.0,0.0,28.0,82.0,5.0,0.0,0.0,0.0,1,1.298011246,103.7970907,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1963.0,60,c'wealth dr,10,queenstown,118.0,0.0,29.0,86.0,2.0,0.0,0.0,1.0,1,1.298252192,103.7970901,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1963.0,62,c'wealth dr,10,queenstown,119.0,0.0,29.0,88.0,1.0,0.0,0.0,1.0,1,1.298493156,103.7970912,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1963.0,63,c'wealth dr,10,queenstown,116.0,0.0,29.0,83.0,4.0,0.0,0.0,0.0,1,1.298820888,103.7970912,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1963.0,64,c'wealth dr,10,queenstown,116.0,0.0,28.0,84.0,4.0,0.0,0.0,0.0,1,1.299170027,103.7968974,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1963.0,65,c'wealth dr,10,queenstown,112.0,0.0,26.0,77.0,8.0,0.0,0.0,1.0,1,1.299594858,103.7967483,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2014-06-27,1963.0,66,c'wealth dr,10,queenstown,117.0,0.0,28.0,86.0,3.0,0.0,0.0,0.0,1,1.299116852,103.7965838,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-01-15,1967.0,28,lor 5 toa payoh / lor 6 toa payoh,12,tp,86.0,0.0,13.0,67.0,3.0,2.0,1.0,0.0,1,1.333218365,103.8545172,tp10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,2.15,n
2003-01-15,1967.0,30,lor 5 toa payoh / lor 6 toa payoh,12,tp,86.0,0.0,13.0,67.0,3.0,2.0,1.0,0.0,1,1.333218365,103.8545172,tp10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,2.15,n
2003-01-15,1967.0,32,lor 5 toa payoh / lor 6 toa payoh,12,tp,86.0,0.0,13.0,67.0,3.0,2.0,1.0,0.0,1,1.334886917,103.854606,tp10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,2.15,n
2003-01-15,1967.0,33,lor 5 toa payoh / lor 6 toa payoh,12,tp,86.0,0.0,13.0,67.0,3.0,2.0,1.0,0.0,1,1.338748118,103.8508819,tp10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,2.15,n
2003-02-20,1971.0,1,jln pasar baru / geylang serai,12,gl,97.0,0.0,3.0,90.0,3.0,1.0,0.0,0.0,1,1.316917244,103.89739,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2018-05-13,1968.0,81,macpherson lane,12,gl,130.0,0.0,115.0,11.0,2.0,0.0,0.0,2.0,1,1.332169382,103.8862967,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2018-05-13,1968.0,83,macpherson lane,12,gl,93.0,0.0,11.0,78.0,2.0,0.0,0.0,2.0,1,1.331549855,103.8855179,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2003-02-20,1971.0,2,jln pasar baru / geylang serai,12,gl,97.0,0.0,3.0,90.0,3.0,1.0,0.0,0.0,1,1.316917244,103.89739,m37,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2003-02-20,1971.0,3,jln pasar baru / geylang serai,12,gl,97.0,0.0,3.0,90.0,3.0,1.0,0.0,0.0,1,1.316917244,103.89739,m38,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2004-07-16,1978.0,46,bedok sth ave 3,15,bd,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.322528611,103.9426664,b65,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2004-07-16,1978.0,47,bedok sth ave 3,15,bd,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.322151981,103.9433638,b65,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2004-07-16,1978.0,48,bedok sth ave 3,15,bd,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.322641397,103.9434131,b65,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2004-07-16,1978.0,49,bedok sth ave 3,15,bd,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.323108046,103.9435008,b65,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2004-07-16,1978.0,50,bedok sth ave 3,15,bd,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.323603286,103.9435934,b65,surface car park,electronic parking,no,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2004-07-19,1978.0,30,dover rd,15,qt,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.299263848,103.7844561,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-19,1978.0,31,dover rd,15,qt,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.300432779,103.7837699,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-19,1978.0,32,dover rd,15,qt,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.300016517,103.783652,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-19,1978.0,34,dover rd,15,qt,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.299626355,103.7833064,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-19,1978.0,35,dover rd,15,qt,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.299123981,103.7834245,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-19,1978.0,36,dover rd,12,qt,144.0,0.0,2.0,92.0,45.0,4.0,1.0,0.0,1,1.299991656,103.782743,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-19,1978.0,37,dover rd,15,qt,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.299582927,103.7826368,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-19,1978.0,38,dover rd,12,qt,144.0,0.0,2.0,92.0,45.0,4.0,1.0,0.0,1,1.298920274,103.7821726,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-19,1978.0,39,dover rd,15,qt,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.29842598,103.782548,ar1m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2004-07-28,1971.0,104,tao ching rd,10,jw,100.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,1,1.331778209,103.7243951,j27,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2004-07-28,1971.0,105,tao ching rd,10,jw,100.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,1,1.333245887,103.723612,j27,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2005-11-25,1974.0,20,upp boon keng rd,16,kwn,281.0,0.0,0.0,277.0,0.0,4.0,0.0,0.0,1,1.312707295,103.8706906,brm2,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.0,n
2005-11-25,1976.0,54,sims dr,13,gl,159.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,1,1.316150757,103.8784402,sd1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2005-11-25,1976.0,56,sims dr,13,gl,159.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,1,1.316150757,103.8784402,sd1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2005-11-25,1976.0,57,sims dr,13,gl,159.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,1,1.319412782,103.879496,sd1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2005-11-25,1976.0,59,sims dr,13,gl,159.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,1,1.317000196,103.8759946,sd1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2005-11-25,1976.0,60,sims dr,12,gl,300.0,0.0,0.0,193.0,0.0,6.0,0.0,101.0,1,1.317602318,103.8774245,sd1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2005-11-25,1976.0,62,sims dr,12,gl,300.0,0.0,0.0,194.0,0.0,7.0,0.0,99.0,1,1.31747603,103.8763541,sd1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2006-03-22,1976.0,182,boon lay dr,7,jw,158.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,1,1.348409676,103.7077552,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2006-03-22,1976.0,184,boon lay dr,13,jw,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,1,1.3412141990000002,103.7102034,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2006-03-22,1976.0,181,boon lay dr,16,jw,180.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,1,1.348409676,103.7077552,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2011-12-29,1973.0,167,boon lay dr,11,jw,109.0,0.0,0.0,106.0,0.0,3.0,0.0,0.0,1,1.348409676,103.7077552,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2011-12-29,1973.0,168,boon lay dr,11,jw,109.0,0.0,0.0,106.0,0.0,3.0,0.0,0.0,1,1.342540562,103.7137244,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2011-12-29,1973.0,169,boon lay dr,11,jw,108.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,1,1.347837853,103.7077519,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2011-12-29,1973.0,170,boon lay dr,11,jw,108.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,1,1.345986769,103.7075647,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2011-12-29,1973.0,171,boon lay dr,11,jw,108.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,1,1.345986769,103.7075647,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2011-12-29,1973.0,172,boon lay dr,11,jw,108.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,1,1.345986769,103.7075647,bl3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2006-03-22,1975.0,217,boon lay ave,11,jw,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,1,1.349755288,103.7112993,bl9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.15,n
2006-03-22,1975.0,219,boon lay ave,13,jw,256.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,1,1.349395776,103.7108196,bl9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.15,n
2006-03-22,1975.0,220,boon lay ave,16,jw,180.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,1,1.349679825,103.7117024,bl9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.15,n
2006-04-21,1973.0,88,zion rd,16,bm,110.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,1,1.293703191,103.8309228,h3,surface car park,electronic parking,whole day,no,yes,0,2.4,n
2006-04-21,1973.0,89,zion rd,12,bm,132.0,0.0,0.0,130.0,0.0,2.0,0.0,0.0,1,1.293703191,103.8309228,h3,surface car park,electronic parking,whole day,no,yes,0,2.4,n
2006-04-21,1973.0,90,zion rd,12,bm,132.0,0.0,0.0,130.0,0.0,2.0,0.0,0.0,1,1.293703191,103.8309228,h3,surface car park,electronic parking,whole day,no,yes,0,2.4,n
2006-04-21,1973.0,91,zion rd,12,bm,132.0,0.0,0.0,130.0,0.0,2.0,0.0,0.0,1,1.28850524,103.8335858,h3,surface car park,electronic parking,whole day,no,yes,0,2.4,n
2006-04-21,1973.0,92,zion rd,12,bm,130.0,0.0,0.0,129.0,0.0,1.0,0.0,0.0,1,1.292763339,103.8311312,h3,surface car park,electronic parking,whole day,no,yes,0,2.4,n
2006-06-22,1976.0,246,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,12,amk,88.0,0.0,0.0,0.0,55.0,33.0,0.0,0.0,1,1.3772851119999998,103.8335313,a26,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2006-06-22,1976.0,250,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,12,amk,198.0,0.0,0.0,193.0,0.0,5.0,0.0,0.0,1,1.3772851119999998,103.8335313,a61,surface car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2006-06-22,1976.0,251,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,12,amk,198.0,0.0,0.0,193.0,0.0,5.0,0.0,0.0,1,1.3772851119999998,103.8335313,a39,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2006-06-22,1976.0,252,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,12,amk,201.0,0.0,0.0,195.0,0.0,5.0,1.0,0.0,1,1.377352801,103.834899,a67,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2006-12-08,1976.0,9,ghim moh rd,10,qt,257.0,0.0,0.0,235.0,20.0,2.0,0.0,0.0,1,1.309494181,103.7887246,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2006-12-08,1976.0,10,ghim moh rd,10,qt,258.0,0.0,0.0,235.0,20.0,3.0,0.0,0.0,1,1.309494181,103.7887246,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2006-12-08,1976.0,11,ghim moh rd,20,qt,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1,1.309310226,103.7896861,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2006-12-08,1976.0,12,ghim moh rd,14,qt,138.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,1,1.311821111,103.7873261,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2006-12-08,1976.0,9a,ghim moh rd,14,qt,138.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,1,1.312642744,103.7869434,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2006-12-08,1976.0,12a,ghim moh rd,14,qt,139.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,1,1.311728321,103.7880781,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2007-02-23,1975.0,94,henderson rd,12,bm,231.0,0.0,0.0,206.0,22.0,3.0,0.0,0.0,1,1.279780159,103.8199849,he17,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-02-23,1975.0,96,henderson rd,16,bm,300.0,0.0,0.0,152.0,146.0,2.0,0.0,0.0,1,1.287542915,103.8213372,he17,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-06-28,1977.0,401,clementi ave 1,12,cl,194.0,0.0,0.0,168.0,22.0,2.0,2.0,0.0,1,1.310335922,103.7713557,c6,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2007-06-28,1977.0,402,clementi ave 1,12,cl,194.0,0.0,0.0,168.0,22.0,2.0,2.0,0.0,1,1.309626523,103.7711231,c6,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2007-06-28,1977.0,409,clementi ave 1,14,cl,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,1,1.310335922,103.7713557,c6,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2007-06-28,1977.0,403,clementi ave 1,12,cl,194.0,0.0,0.0,168.0,22.0,2.0,2.0,0.0,1,1.309354046,103.7668762,c5,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-06-28,1977.0,404,clementi ave 1,12,cl,195.0,0.0,0.0,168.0,22.0,2.0,3.0,0.0,1,1.309440766,103.7701445,c7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2007-06-28,1977.0,407,clementi ave 1,13,cl,125.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,1,1.3098253640000002,103.7700732,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n
2007-06-28,1977.0,408,clementi ave 1,14,cl,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,1,1.3098253640000002,103.7700732,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n
2011-02-13,1977.0,321,clementi ave 5,10,cl,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1,1.316550292,103.7663311,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n
2011-02-13,1977.0,322,clementi ave 5,10,cl,146.0,0.0,0.0,145.0,0.0,1.0,0.0,0.0,1,1.316152986,103.7663283,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n
2011-02-13,1977.0,323,clementi ave 5,10,cl,147.0,0.0,0.0,146.0,0.0,1.0,0.0,0.0,1,1.315829369,103.7670901,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n
2007-07-12,1976.0,2,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,1.323297343,103.7393881,j2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2007-07-12,1976.0,4,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,1.32378355,103.7385184,p17,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-07-12,1976.0,6,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,1.323297343,103.7393881,p16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-07-12,1976.0,8,teban gdns rd,10,je,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1,1.321499034,103.7389822,p16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-07-12,1976.0,11,teban gdns rd,14,je,122.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,1,1.323297343,103.7393881,p15,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2009-11-08,1973.0,110,bt merah view,5,bm,52.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1,1.284606313,103.8232223,he4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2009-11-08,1973.0,111,bt merah view,25,bm,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1,1.282774432,103.8226125,he4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2009-11-08,1973.0,113,bt merah view,25,bm,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1,1.282774432,103.8226125,he4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2009-11-08,1973.0,114,bt merah view,5,bm,52.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1,1.284606313,103.8232223,he4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-11-09,1963.0,1,east coast rd,5,bd,27.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1,1.311762898,103.9231131,cv2,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2011-11-09,1963.0,2,east coast rd,5,bd,27.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1,1.311908623,103.9234743,cv4,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2011-11-09,1963.0,3,east coast rd,5,bd,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1,1.311558711,103.9232914,cv3,surface car park,electronic parking,whole day,no,yes,0,3.8,n
2011-12-03,1955.0,1,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1,1.284257152,103.8178263,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,2,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1,1.284408461,103.8172628,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,3,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1,1.284554804,103.8167009,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,5,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.284601678,103.8176168,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,6,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.284818245,103.8169614,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,7,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.284916553,103.8176254,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2011-12-03,1955.0,8,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.285116227,103.8168664,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
