year_completed,blk_no,street,bldg_contract_town,max_floor_lvl,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,total_dwelling_units,age_announced,cluster,num_of_blocks,is_demolished,latitude_x,longitude_x,geometry_x,car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,geometry_y,latitude_y,longitude_y,new_address
1976.0,11,teban gardens rd,je,14.67,0.0,0.0,67.2,12.0,12.5,0.0,91.7,31.0,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",10.0,1,1.32117309678604,103.73893235112,POINT (11548165.12476453 147085.3514007885),TG3,blk 30  /  31  /  46  /  48 teban gdns,17500.7539,33654.8242,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,3.39,N,POINT (11548170.13933131 147025.4340457675),1.320634993058801,103.73897739773975,blk 30 / 31 / 46 / 48 teban gdns
1976.0,5,teban gardens rd,je,14.67,0.0,0.0,67.2,12.0,12.5,0.0,91.7,31.0,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",10.0,1,1.31987963533783,103.741754021124,POINT (11548479.23163256 146941.3256802814),TGML,blk 64 and 65 teban gdns rd,17541.2774,33778.08,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,0.0,N,POINT (11548210.66880777 147149.5542401775),1.3217496873149595,103.73934148022144,blk 64 and 65 teban gdns rd
1976.0,8,teban gardens rd,je,14.67,0.0,0.0,67.2,12.0,12.5,0.0,91.7,31.0,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",10.0,1,1.32137890995421,103.739779356356,POINT (11548259.4129561 147108.2685111677),TGML,blk 64 and 65 teban gdns rd,17541.2774,33778.08,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,0.0,N,POINT (11548210.66880777 147149.5542401775),1.3217496873149595,103.73934148022144,blk 64 and 65 teban gdns rd
1976.0,9,teban gardens rd,je,14.67,0.0,0.0,67.2,12.0,12.5,0.0,91.7,31.0,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",10.0,1,1.32005146692876,103.741129936544,POINT (11548409.75885491 146960.4589626389),TGML,blk 64 and 65 teban gdns rd,17541.2774,33778.08,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,0.0,N,POINT (11548210.66880777 147149.5542401775),1.3217496873149595,103.73934148022144,blk 64 and 65 teban gdns rd
1976.0,10,teban gardens rd,je,14.67,0.0,0.0,67.2,12.0,12.5,0.0,91.7,31.0,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",10.0,1,1.32158649626586,103.741568922878,POINT (11548458.62659007 147131.3830613921),TG6,"blk 32  ,   39  /  41 teban gdns",17736.171,33786.4157,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,3.8,N,POINT (11548405.61336185 147157.9556536931),1.3218251384145,103.7410926969463,"blk 32 ,  39 / 41 teban gdns"
1964.0,74,commonwealth dr,qt,10.0,0.0,0.0,94.14285714285714,1.4285714285714286,0.0,0.0,95.57142857142857,44.0,"['74', '75', '76', '77', '78', '79', '80']",7.0,1,1.29948564895569,103.79838523629999,POINT (11554783.38966896 144670.4842566916),Q57,blk 46-2 c'wealth dr,24136.64,31357.44,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11554807.8040751 144712.147793055),1.2998598225856595,103.79860455464187,blk 46-2 c'wealth dr
1964.0,80,commonwealth dr,qt,10.0,0.0,0.0,94.14285714285714,1.4285714285714286,0.0,0.0,95.57142857142857,44.0,"['74', '75', '76', '77', '78', '79', '80']",7.0,1,1.29996199408101,103.798227586695,POINT (11554765.84019521 144723.5243997216),Q57,blk 46-2 c'wealth dr,24136.64,31357.44,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11554807.8040751 144712.147793055),1.2998598225856595,103.79860455464187,blk 46-2 c'wealth dr
1964.0,75,commonwealth dr,qt,10.0,0.0,0.0,94.14285714285714,1.4285714285714286,0.0,0.0,95.57142857142857,44.0,"['74', '75', '76', '77', '78', '79', '80']",7.0,1,1.30164998775002,103.796796430683,POINT (11554606.52463671 144911.4794333026),Q59,blk 47  /  49 tanglin halt rd,24023.14,31476.19,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.0,N,POINT (11554694.27339532 144831.7266696612),1.3009337412541244,103.79758469119325,blk 47 / 49 tanglin halt rd
1964.0,76,commonwealth dr,qt,10.0,0.0,0.0,94.14285714285714,1.4285714285714286,0.0,0.0,95.57142857142857,44.0,"['74', '75', '76', '77', '78', '79', '80']",7.0,1,1.30164998775002,103.796796430683,POINT (11554606.52463671 144911.4794333026),Q59,blk 47  /  49 tanglin halt rd,24023.14,31476.19,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.0,N,POINT (11554694.27339532 144831.7266696612),1.3009337412541244,103.79758469119325,blk 47 / 49 tanglin halt rd
1964.0,78,commonwealth dr,qt,10.0,0.0,0.0,94.14285714285714,1.4285714285714286,0.0,0.0,95.57142857142857,44.0,"['74', '75', '76', '77', '78', '79', '80']",7.0,1,1.30164998775002,103.796796430683,POINT (11554606.52463671 144911.4794333026),Q59,blk 47  /  49 tanglin halt rd,24023.14,31476.19,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.0,N,POINT (11554694.27339532 144831.7266696612),1.3009337412541244,103.79758469119325,blk 47 / 49 tanglin halt rd
1964.0,79,commonwealth dr,qt,10.0,0.0,0.0,94.14285714285714,1.4285714285714286,0.0,0.0,95.57142857142857,44.0,"['74', '75', '76', '77', '78', '79', '80']",7.0,1,1.30164998775002,103.796796430683,POINT (11554606.52463671 144911.4794333026),Q59,blk 47  /  49 tanglin halt rd,24023.14,31476.19,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.0,N,POINT (11554694.27339532 144831.7266696612),1.3009337412541244,103.79758469119325,blk 47 / 49 tanglin halt rd
1964.0,77,commonwealth dr,qt,10.0,0.0,0.0,94.14285714285714,1.4285714285714286,0.0,0.0,95.57142857142857,44.0,"['74', '75', '76', '77', '78', '79', '80']",7.0,1,1.29776101382771,103.797749838791,POINT (11554712.65754181 144478.4494290838),Q98,blk 55 c'wealth dr,23989.771,31078.5446,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,4.5,N,POINT (11554660.90152976 144431.3000788972),1.2973375726157685,103.79728490662436,blk 55 c'wealth dr
1973.0,110,bukit merah view,bm,15.0,0.0,0.0,25.5,48.0,0.5,0.0,74.0,36.0,"['110', '111', '113', '114']",4.0,1,1.2827744323948302,103.82261245424601,POINT (11557480.35123405 142809.7277037146),HE4,blk 121  /  122 & 127 bt merah view,26827.4609,29545.2148,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11557499.32025288 142887.2790224206),1.2834709130566515,103.8227828558414,blk 121 / 122 & 127 bt merah view
1973.0,113,bukit merah view,bm,15.0,0.0,0.0,25.5,48.0,0.5,0.0,74.0,36.0,"['110', '111', '113', '114']",4.0,1,1.2827744323948302,103.82261245424601,POINT (11557480.35123405 142809.7277037146),HE4,blk 121  /  122 & 127 bt merah view,26827.4609,29545.2148,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11557499.32025288 142887.2790224206),1.2834709130566515,103.8227828558414,blk 121 / 122 & 127 bt merah view
1973.0,111,bukit merah view,bm,15.0,0.0,0.0,25.5,48.0,0.5,0.0,74.0,36.0,"['110', '111', '113', '114']",4.0,1,1.2845871279845802,103.824360319186,POINT (11557674.92266914 143011.5667091383),BMVM,blk 126a bt merah view,26866.0055,29672.9702,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,1.9,N,POINT (11557537.87395028 143015.9272416059),1.2846262894692295,103.82312918959775,blk 126a bt merah view
1973.0,114,bukit merah view,bm,15.0,0.0,0.0,25.5,48.0,0.5,0.0,74.0,36.0,"['110', '111', '113', '114']",4.0,1,1.28264675199073,103.82332711149598,POINT (11557559.90651521 142795.5108235368),BVM2,blk 129a bt merah view,26893.4354,29547.635,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N,POINT (11557565.31118789 142889.716398808),1.2834928028879091,103.8233756624967,blk 129a bt merah view
1977.0,321,clementi ave 5,cl,10.0,0.0,0.0,97.0,27.0,0.6666666666666666,0.0,124.66666666666669,34.0,"['321', '322', '323']",3.0,1,1.31655029232795,103.766331105347,POINT (11551215.14013345 146570.6067995487),C11,"blk 321-322  ,  324-326 clementi ave 5",20523.8542,33130.6004,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.3,N,POINT (11551194.04857724 146497.6396044843),1.3158949898123802,103.76614163667386,"blk 321-322 , 324-326 clementi ave 5 321 322 324 325 326"
1977.0,322,clementi ave 5,cl,10.0,0.0,0.0,97.0,27.0,0.6666666666666666,0.0,124.66666666666669,34.0,"['321', '322', '323']",3.0,1,1.31615298556523,103.76632832822901,POINT (11551214.83098609 146526.367137917),C11,"blk 321-322  ,  324-326 clementi ave 5",20523.8542,33130.6004,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.3,N,POINT (11551194.04857724 146497.6396044843),1.3158949898123802,103.76614163667386,"blk 321-322 , 324-326 clementi ave 5 321 322 324 325 326"
1977.0,323,clementi ave 5,cl,10.0,0.0,0.0,97.0,27.0,0.6666666666666666,0.0,124.66666666666669,34.0,"['321', '322', '323']",3.0,1,1.31582936905014,103.767090144326,POINT (11551299.63596609 146490.3328077714),C11,"blk 321-322  ,  324-326 clementi ave 5",20523.8542,33130.6004,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.3,N,POINT (11551194.04857724 146497.6396044843),1.3158949898123802,103.76614163667386,"blk 321-322 , 324-326 clementi ave 5 321 322 324 325 326"
1963.0,1,east coast rd,bd,5.0,0.0,0.0,26.66666666666667,0.6666666666666666,0.0,0.0,27.33333333333333,48.0,"['1', '2', '3']",3.0,1,1.31176289799416,103.923113122199,POINT (11568668.03441496 146037.5362881194),SL2,blk 3 east coast rd,37997.8555,32648.7539,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.0,N,POINT (11568672.60536771 146012.3415225982),1.31153662886822,103.92315418376623,blk 3 east coast rd
1963.0,2,east coast rd,bd,5.0,0.0,0.0,26.66666666666667,0.6666666666666666,0.0,0.0,27.33333333333333,48.0,"['1', '2', '3']",3.0,1,1.31190862291576,103.923474271929,POINT (11568708.237419 146053.7625650749),SL2,blk 3 east coast rd,37997.8555,32648.7539,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.0,N,POINT (11568672.60536771 146012.3415225982),1.31153662886822,103.92315418376623,blk 3 east coast rd
1963.0,3,east coast rd,bd,5.0,0.0,0.0,26.66666666666667,0.6666666666666666,0.0,0.0,27.33333333333333,48.0,"['1', '2', '3']",3.0,1,1.31155871137394,103.92329140558901,POINT (11568687.88083115 146014.8003800697),SL2,blk 3 east coast rd,37997.8555,32648.7539,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0.0,N,POINT (11568672.60536771 146012.3415225982),1.31153662886822,103.92315418376623,blk 3 east coast rd
1955.0,2,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.2844084605685,103.81726277524099,POINT (11556884.8276913 142991.6725441768),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,3,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.2845548042003898,103.81670090075701,POINT (11556822.28010986 143007.9675374073),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,5,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28460167832739,103.817616831948,POINT (11556924.24110364 143013.1868530758),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,6,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.2848182446287,103.816961357218,POINT (11556851.27399047 143037.3009650715),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,7,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28491655264516,103.81762540958401,POINT (11556925.19596171 143048.2473156843),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,8,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28511622703448,103.816866388884,POINT (11556840.70216388 143070.4805585058),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,9,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28494012008953,103.816410013462,POINT (11556789.8986843 143050.8714914578),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,10,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28493547732816,103.81608821904499,POINT (11556754.07669365 143050.3545316317),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,11,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28552558686147,103.816252276581,POINT (11556772.33949503 143116.0617547283),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,12,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.2860761059513302,103.816516925807,POINT (11556801.8001121 143177.3606944945),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,13,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28542199032976,103.81694518286,POINT (11556849.47346917 143104.5265384943),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,14,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28562794664946,103.817181930817,POINT (11556875.82813119 143127.4592630856),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,15,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.2858840831378502,103.81715939268899,POINT (11556873.31919826 143155.979427395),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,16,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28612953160745,103.817162101325,POINT (11556873.62072224 143183.3095099378),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,17,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28522666343858,103.817674794972,POINT (11556930.69351796 143082.7773760686),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,18,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28583132009242,103.81783105297701,POINT (11556948.0880795 143150.1043925862),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,19,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28607626461327,103.81783270181299,POINT (11556948.27162709 143177.3783611103),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,20,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28675845516815,103.817346147649,POINT (11556894.10866531 143253.3386113618),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,21,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28645980826753,103.817684150569,POINT (11556931.73497825 143220.0850067054),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,22,redhill cl,bm,7.0,0.0,0.0,41.66666666666666,0.14285714285714285,0.0,0.0,41.80952380952381,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28663767799181,103.81798622088199,POINT (11556965.36129167 143239.8903666118),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1955.0,1,redhill cl,bm,7.0,0.0,0.0,40.0,1.0,0.0,0.0,41.0,56.0,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22']",21.0,1,1.28425715212547,103.817826259481,POINT (11556947.55446997 142974.8247327643),BM21,blk 17 redhill close,26296.1582,29735.998,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0.0,N,POINT (11556967.88398458 143079.3925877197),1.2851962650167004,103.81800888261792,blk 17 redhill close
1983.0,1a,woodlands centre rd,wl,4.0,0.0,0.0,71.5,0.0,2.0,0.0,73.5,29.0,"['1a', '2a']",2.0,1,1.44186651173176,103.77098143160299,POINT (11551732.81208429 160524.7899825995),W11,blk 22  /  27 marsiling dr,21255.3672,47104.1328,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N,POINT (11551925.39687526 160569.3544546795),1.4422667144042791,103.77271145021517,blk 22 / 27 marsiling dr
1983.0,2a,woodlands centre rd,wl,4.0,0.0,0.0,71.5,0.0,2.0,0.0,73.5,29.0,"['1a', '2a']",2.0,1,1.44108871290856,103.769098080791,POINT (11551523.15843092 160438.1784046373),W11,blk 22  /  27 marsiling dr,21255.3672,47104.1328,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N,POINT (11551925.39687526 160569.3544546795),1.4422667144042791,103.77271145021517,blk 22 / 27 marsiling dr
1962.0,55,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.30112698633027,103.799293576334,POINT (11554884.50561901 144853.2441603207),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,56,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.29777231701972,103.798017132713,POINT (11554742.4125651 144479.7080174984),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
1962.0,58,tanglin halt rd,qt,9.5,0.0,27.0,81.90322580645163,3.3548387096774195,0.0,0.0,112.25806451612905,52.0,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '44', '45', '55', '56', '58', '59', '60', '62', '63', '64', '65', '66']",31.0,1,1.30186472740701,103.798174301286,POINT (11554759.90849061 144935.3903136603),Q51,blk 39 tanglin halt rd,24187.6,31144.34,SURFACE CAR PARK,COUPON PARKING,7AM-7PM,NO,NO,0,0.0,N,POINT (11554858.77998526 144497.5583130692),1.2979326278162269,103.79906247903409,blk 39 tanglin halt rd
